wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
115.097627,0,16,6,0,0,40.436699,3.466300,39.894402,42.690601,1
115.134752,0,16,6,0,0,37.234001,2.600300,36.508701,37.756901,1
115.172736,0,16,6,0,0,37.857399,2.539000,37.344200,37.275600,1
115.210664,0,16,6,0,0,37.871101,6.770700,37.719299,37.139500,1
115.245726,0,16,6,0,0,34.893200,2.763300,34.326099,35.978199,1
115.283002,0,16,6,0,0,37.176300,3.979800,37.271599,35.292198,1
115.318709,0,16,6,0,0,35.803802,4.731500,35.241600,36.722698,1
115.355305,0,16,6,0,0,36.689800,4.296400,36.585800,36.399101,1
115.391861,0,16,6,0,0,36.697701,3.977400,36.499100,38.375401,1
115.429278,0,16,6,0,0,37.309597,4.093200,37.223099,36.564999,1
115.464766,0,16,6,0,0,35.490501,3.047100,35.469601,35.855400,1
115.500486,0,16,6,0,0,35.790699,3.062700,35.779301,36.803600,1
115.540964,0,16,6,0,0,40.277596,2.968300,40.216801,37.565399,1
115.576807,0,16,6,0,0,36.068100,3.119500,36.033298,38.601700,1
115.615634,0,16,6,0,0,38.771400,2.794600,38.666801,38.465599,1
115.654926,0,16,6,0,0,39.355301,2.926400,38.585602,38.457298,1
115.690986,0,16,6,0,0,36.108799,2.739900,35.856800,36.925400,1
115.728993,0,16,6,0,0,37.818699,5.505600,37.407600,38.375500,1
115.767576,0,16,6,0,0,38.589600,3.125200,38.072601,38.014900,1
115.804285,0,16,6,0,0,36.867001,3.007400,36.529400,37.531700,1
115.845197,0,16,6,0,0,40.842098,2.731500,40.142101,36.582401,1
115.881102,0,16,6,0,0,35.791401,2.909000,35.714298,37.389301,1
115.917494,0,16,6,0,0,36.501602,3.573900,35.077801,37.613602,1
115.955831,0,16,6,0,0,38.407200,3.022400,37.988499,37.970901,1
115.992801,0,16,6,0,0,36.800999,2.826900,36.705898,37.710899,1
116.034166,0,16,6,0,0,41.473000,3.305100,40.228401,39.642101,1
116.070137,0,16,6,0,0,35.867901,2.786900,35.849998,37.976002,1
116.108006,0,16,6,0,0,37.983803,3.453800,37.797699,38.691898,1
116.148091,0,16,6,0,0,39.839600,3.119100,38.987999,37.690300,1
116.184591,0,16,6,0,0,36.802898,4.255500,37.202599,36.742199,1
116.224726,0,16,6,0,0,40.083698,2.953400,39.830898,41.850899,1
116.263552,0,16,6,0,0,38.802502,5.954700,38.703499,37.737400,1
116.301993,0,16,6,0,0,38.510502,3.222100,38.521099,36.176899,1
116.342818,0,16,6,0,0,40.719597,2.920600,40.699100,41.107498,1
116.380912,0,16,6,0,0,38.118401,3.247700,37.991100,37.879799,1
116.416303,0,16,6,0,0,35.456001,3.807600,35.524399,38.170601,1
116.455085,0,16,6,0,0,38.886398,4.001900,38.843300,40.431599,1
116.495368,0,16,6,0,0,40.166500,2.360500,40.152901,39.365700,1
116.535771,0,16,6,0,0,40.391399,3.158900,39.793201,39.797699,1
116.571658,0,16,6,0,0,35.807800,2.981000,35.806198,34.825199,1
116.605379,0,16,6,0,0,33.817001,3.085300,33.745300,32.948299,1
116.636352,0,16,6,0,0,30.937798,3.121500,30.898899,33.977299,1
