seed,round,pvp_round_index,kind,wave_id,seat_a,seat_b,winner,ticks,timeout,survivors_a,survivors_b
23,25,17,2,wc_wave_25,0,-1,1,719,0,0,3
23,25,17,2,wc_wave_25,5,-1,0,596,0,3,0
23,26,18,0,,0,5,1,800,1,1,2
23,27,19,0,,0,5,1,775,0,0,3
23,28,20,0,,0,5,0,764,0,3,0
23,29,21,0,,0,5,0,749,0,4,0
23,30,21,2,wc_wave_30,0,-1,1,596,0,0,2
23,30,21,2,wc_wave_30,5,-1,0,719,0,1,0
23,31,22,0,,0,5,1,800,1,1,2
24,1,0,2,wc_wave_01,0,-1,0,37,0,4,0
24,1,0,2,wc_wave_01,1,-1,0,82,0,3,0
24,1,0,2,wc_wave_01,2,-1,0,76,0,4,0
24,1,0,2,wc_wave_01,3,-1,0,82,0,4,0
24,1,0,2,wc_wave_01,4,-1,0,94,0,4,0
24,1,0,2,wc_wave_01,5,-1,0,35,0,4,0
24,1,0,2,wc_wave_01,6,-1,0,81,0,4,0
24,1,0,2,wc_wave_01,7,-1,0,58,0,4,0
24,2,0,2,wc_wave_02,0,-1,0,112,0,4,0
24,2,0,2,wc_wave_02,1,-1,0,76,0,4,0
24,2,0,2,wc_wave_02,2,-1,0,137,0,4,0
24,2,0,2,wc_wave_02,3,-1,0,111,0,4,0
24,2,0,2,wc_wave_02,4,-1,0,121,0,4,0
24,2,0,2,wc_wave_02,5,-1,0,76,0,4,0
24,2,0,2,wc_wave_02,6,-1,0,150,0,4,0
24,2,0,2,wc_wave_02,7,-1,0,86,0,4,0
24,3,0,2,wc_wave_03,0,-1,0,99,0,5,0
24,3,0,2,wc_wave_03,1,-1,0,124,0,5,0
24,3,0,2,wc_wave_03,2,-1,0,104,0,5,0
24,3,0,2,wc_wave_03,3,-1,0,111,0,5,0
24,3,0,2,wc_wave_03,4,-1,0,193,0,5,0
24,3,0,2,wc_wave_03,5,-1,0,105,0,5,0
24,3,0,2,wc_wave_03,6,-1,0,174,0,5,0
24,3,0,2,wc_wave_03,7,-1,0,112,0,5,0
24,4,1,0,,0,5,1,649,0,0,4
24,4,1,0,,1,4,0,605,0,4,0
24,4,1,0,,2,6,0,638,0,5,0
24,4,1,0,,3,7,0,559,0,3,0
24,5,1,2,wc_wave_05,0,-1,0,236,0,5,0
24,5,1,2,wc_wave_05,1,-1,0,181,0,5,0
24,5,1,2,wc_wave_05,2,-1,0,154,0,5,0
24,5,1,2,wc_wave_05,3,-1,0,196,0,5,0
24,5,1,2,wc_wave_05,4,-1,0,230,0,5,0
24,5,1,2,wc_wave_05,5,-1,0,171,0,5,0
24,5,1,2,wc_wave_05,6,-1,0,269,0,5,0
24,5,1,2,wc_wave_05,7,-1,0,183,0,5,0
24,6,2,0,,0,7,0,680,0,2,0
24,6,2,0,,1,3,1,552,0,0,4
24,6,2,0,,2,5,1,584,0,0,1
24,6,2,0,,4,6,1,800,1,2,3
24,7,3,0,,0,2,1,800,1,2,2
24,7,3,0,,1,7,1,664,0,0,5
24,7,3,0,,3,6,0,627,0,5,0
24,7,3,0,,4,5,1,377,0,0,5
24,8,4,0,,0,1,1,769,0,0,4
24,8,4,0,,2,3,1,654,0,0,5
24,8,4,0,,4,7,1,683,0,0,5
24,8,4,0,,5,6,0,392,0,5,0
24,9,5,0,,0,3,1,564,0,0,5
24,9,5,0,,1,5,1,782,0,0,2
24,9,5,0,,2,4,0,528,0,5,0
24,9,5,0,,6,7,1,758,0,0,3
24,10,5,2,wc_wave_10,0,-1,0,366,0,6,0
24,10,5,2,wc_wave_10,1,-1,0,287,0,5,0
24,10,5,2,wc_wave_10,2,-1,0,257,0,6,0
24,10,5,2,wc_wave_10,3,-1,0,251,0,6,0
24,10,5,2,wc_wave_10,4,-1,0,319,0,6,0
24,10,5,2,wc_wave_10,5,-1,0,196,0,6,0
24,10,5,2,wc_wave_10,6,-1,0,288,0,6,0
24,10,5,2,wc_wave_10,7,-1,0,311,0,6,0
24,11,6,0,,0,4,0,676,0,5,0
24,11,6,0,,1,6,0,714,0,5,0
24,11,6,0,,2,7,0,800,1,4,1
24,11,6,0,,3,5,0,800,1,1,1
24,12,7,0,,0,6,0,441,0,5,0
24,12,7,0,,1,2,1,800,1,2,4
24,12,7,0,,3,4,0,433,0,5,0
24,12,7,0,,5,7,0,795,0,3,0
24,13,8,0,,0,7,1,800,1,2,1
24,13,8,0,,1,6,0,743,0,5,0
24,13,8,0,,2,3,1,800,1,2,2
24,13,8,0,,4,5,1,399,0,0,6
24,14,9,0,,0,6,0,704,0,2,0
24,14,9,0,,1,2,1,800,1,4,5
24,14,9,0,,3,5,1,800,1,1,1
24,14,9,0,,4,7,1,540,0,0,6
24,15,9,2,wc_wave_15,0,-1,0,240,0,6,0
24,15,9,2,wc_wave_15,1,-1,0,416,0,5,0
24,15,9,2,wc_wave_15,2,-1,0,489,0,5,0
24,15,9,2,wc_wave_15,3,-1,0,268,0,5,0
24,15,9,2,wc_wave_15,5,-1,0,281,0,5,0
24,15,9,2,wc_wave_15,6,-1,0,292,0,4,0
24,15,9,2,wc_wave_15,7,-1,0,353,0,5,0
24,16,10,1,,6,7,1,486,0,0,6
24,16,10,0,,0,5,1,800,1,1,3
24,16,10,0,,1,3,1,800,1,1,4
24,16,10,0,,2,7,1,800,1,2,2
24,17,11,0,,0,2,1,800,1,2,3
24,17,11,0,,1,5,1,800,1,2,4
24,17,11,0,,3,7,0,739,0,3,0
24,18,12,0,,0,3,1,566,0,0,5
24,18,12,0,,1,7,1,800,1,1,5
24,18,12,0,,2,5,1,800,1,1,3
24,19,13,0,,0,1,0,800,1,4,1
24,19,13,0,,2,3,0,800,1,3,2
24,19,13,0,,5,7,0,800,1,3,1
24,20,13,2,wc_wave_20,0,-1,0,424,0,2,0
24,20,13,2,wc_wave_20,2,-1,0,554,0,3,0
24,20,13,2,wc_wave_20,3,-1,0,523,0,2,0
24,20,13,2,wc_wave_20,5,-1,0,459,0,3,0
24,20,13,2,wc_wave_20,7,-1,0,539,0,2,0
24,21,14,1,,0,2,1,637,0,0,5
24,21,14,0,,2,7,1,800,1,1,2
24,21,14,0,,3,5,1,697,0,0,3
24,22,15,0,,2,5,0,800,1,3,1
24,22,15,0,,3,7,1,734,0,0,4
24,23,16,0,,2,3,0,800,1,3,1
24,23,16,0,,5,7,0,800,1,3,1
24,24,17,0,,2,7,1,754,0,0,3
24,24,17,0,,3,5,1,666,0,0,3
24,25,17,2,wc_wave_25,2,-1,1,800,1,1,2
24,25,17,2,wc_wave_25,3,-1,0,619,0,3,0
24,25,17,2,wc_wave_25,5,-1,0,474,0,5,0
24,25,17,2,wc_wave_25,7,-1,0,560,0,4,0
24,26,18,0,,2,5,0,800,1,2,2
24,26,18,0,,3,7,0,795,0,3,0
24,27,19,0,,2,3,1,763,0,0,4
24,27,19,0,,5,7,0,757,0,4,0
24,28,20,1,,5,3,0,800,1,1,1
24,28,20,0,,2,3,1,759,0,0,4
24,29,21,0,,3,5,1,629,0,0,3
25,1,0,2,wc_wave_01,0,-1,0,77,0,4,0
25,1,0,2,wc_wave_01,1,-1,0,56,0,4,0
25,1,0,2,wc_wave_01,2,-1,0,76,0,4,0
25,1,0,2,wc_wave_01,3,-1,0,67,0,3,0
25,1,0,2,wc_wave_01,4,-1,0,76,0,4,0
25,1,0,2,wc_wave_01,5,-1,0,78,0,4,0
25,1,0,2,wc_wave_01,6,-1,0,65,0,4,0
25,1,0,2,wc_wave_01,7,-1,0,82,0,4,0
25,2,0,2,wc_wave_02,0,-1,0,151,0,4,0
25,2,0,2,wc_wave_02,1,-1,0,75,0,4,0
25,2,0,2,wc_wave_02,2,-1,0,164,0,4,0
25,2,0,2,wc_wave_02,3,-1,0,97,0,4,0
25,2,0,2,wc_wave_02,4,-1,0,99,0,4,0
25,2,0,2,wc_wave_02,5,-1,0,113,0,4,0
25,2,0,2,wc_wave_02,6,-1,0,85,0,4,0
25,2,0,2,wc_wave_02,7,-1,0,137,0,4,0
25,3,0,2,wc_wave_03,0,-1,0,217,0,5,0
25,3,0,2,wc_wave_03,1,-1,0,86,0,5,0
25,3,0,2,wc_wave_03,2,-1,0,257,0,5,0
25,3,0,2,wc_wave_03,3,-1,0,159,0,5,0
25,3,0,2,wc_wave_03,4,-1,0,99,0,5,0
25,3,0,2,wc_wave_03,5,-1,0,179,0,5,0
25,3,0,2,wc_wave_03,6,-1,0,98,0,5,0
25,3,0,2,wc_wave_03,7,-1,0,137,0,5,0
25,4,1,0,,0,1,1,619,0,0,4
25,4,1,0,,2,6,1,800,1,2,3
25,4,1,0,,3,5,0,654,0,2,0
25,4,1,0,,4,7,1,605,0,0,5
25,5,1,2,wc_wave_05,0,-1,0,254,0,5,0
25,5,1,2,wc_wave_05,1,-1,0,159,0,5,0
25,5,1,2,wc_wave_05,2,-1,0,337,0,5,0
25,5,1,2,wc_wave_05,3,-1,0,214,0,5,0
25,5,1,2,wc_wave_05,4,-1,0,153,0,5,0
25,5,1,2,wc_wave_05,5,-1,0,240,0,5,0
25,5,1,2,wc_wave_05,6,-1,0,185,0,5,0
25,5,1,2,wc_wave_05,7,-1,0,263,0,5,0
25,6,2,0,,0,2,0,800,1,2,2
25,6,2,0,,1,7,0,460,0,4,0
25,6,2,0,,3,4,1,535,0,0,4
25,6,2,0,,5,6,1,526,0,0,4
25,7,3,0,,0,7,1,795,0,0,4
25,7,3,0,,1,5,0,467,0,4,0
25,7,3,0,,2,4,1,711,0,0,3
25,7,3,0,,3,6,1,651,0,0,1
25,8,4,0,,0,6,1,499,0,0,4
25,8,4,0,,1,4,0,481,0,3,0
25,8,4,0,,2,5,1,800,1,1,3
25,8,4,0,,3,7,0,800,1,2,1
25,9,5,0,,0,3,0,660,0,4,0
25,9,5,0,,1,2,0,654,0,2,0
25,9,5,0,,4,5,1,589,0,0,5
25,9,5,0,,6,7,0,474,0,6,0
25,10,5,2,wc_wave_10,0,-1,0,271,0,6,0
25,10,5,2,wc_wave_10,1,-1,0,163,0,6,0
25,10,5,2,wc_wave_10,2,-1,0,241,0,6,0
25,10,5,2,wc_wave_10,3,-1,0,317,0,6,0
25,10,5,2,wc_wave_10,4,-1,0,228,0,6,0
25,10,5,2,wc_wave_10,5,-1,0,219,0,6,0
25,10,5,2,wc_wave_10,6,-1,0,301,0,6,0
25,10,5,2,wc_wave_10,7,-1,0,326,0,6,0
25,11,6,0,,0,5,1,637,0,0,4
25,11,6,0,,1,3,0,348,0,6,0
25,11,6,0,,2,7,0,739,0,4,0
25,11,6,0,,4,6,0,741,0,4,0
25,12,7,0,,0,4,1,800,1,1,2
25,12,7,0,,1,6,0,482,0,3,0
25,12,7,0,,2,3,0,800,1,3,2
25,12,7,0,,5,7,0,472,0,5,0
25,13,8,0,,0,1,1,614,0,0,3
25,13,8,0,,2,6,0,651,0,5,0
25,13,8,0,,3,7,1,800,1,1,3
25,13,8,0,,4,5,1,554,0,0,4
25,14,9,0,,0,7,0,800,1,4,2
25,14,9,0,,1,3,0,444,0,5,0
25,14,9,0,,2,5,1,694,0,0,4
25,14,9,0,,4,6,1,800,1,1,2
25,15,9,2,wc_wave_15,0,-1,0,375,0,5,0
25,15,9,2,wc_wave_15,1,-1,0,240,0,6,0
25,15,9,2,wc_wave_15,2,-1,0,346,0,6,0
25,15,9,2,wc_wave_15,3,-1,0,447,0,3,0
25,15,9,2,wc_wave_15,4,-1,0,290,0,5,0
25,15,9,2,wc_wave_15,5,-1,0,240,0,6,0
25,15,9,2,wc_wave_15,6,-1,0,365,0,4,0
25,15,9,2,wc_wave_15,7,-1,0,425,0,4,0
25,16,10,0,,0,4,0,799,0,3,0
25,16,10,0,,1,6,0,462,0,4,0
25,16,10,0,,2,3,0,534,0,6,0
25,16,10,0,,5,7,0,485,0,5,0
25,17,11,0,,0,6,0,571,0,6,0
25,17,11,0,,1,2,0,577,0,3,0
25,17,11,0,,3,5,1,418,0,0,5
25,17,11,0,,4,7,0,717,0,4,0
25,18,12,1,,0,2,1,800,1,1,4
25,18,12,0,,1,4,0,487,0,4,0
25,18,12,0,,2,7,0,800,1,3,1
25,18,12,0,,5,6,0,532,0,5,0
25,19,13,0,,0,6,0,674,0,4,0
25,19,13,0,,1,5,1,730,0,0,2
25,19,13,0,,2,4,0,654,0,6,0
25,20,13,2,wc_wave_20,0,-1,1,705,0,0,2
25,20,13,2,wc_wave_20,1,-1,0,372,0,3,0
25,20,13,2,wc_wave_20,2,-1,0,595,0,3,0
25,20,13,2,wc_wave_20,5,-1,0,426,0,4,0
25,20,13,2,wc_wave_20,6,-1,1,545,0,0,1
25,21,14,0,,0,5,1,589,0,0,4
25,21,14,0,,1,2,0,720,0,2,0
25,22,15,0,,0,1,1,537,0,0,3
25,22,15,0,,2,5,1,629,0,0,4
25,23,16,1,,5,1,0,732,0,2,0
25,23,16,0,,1,2,0,653,0,4,0
25,24,17,0,,1,5,1,704,0,0,2
25,25,17,2,wc_wave_25,1,-1,0,487,0,3,0
25,25,17,2,wc_wave_25,5,-1,0,560,0,4,0
25,26,18,0,,1,5,1,691,0,0,2
25,27,19,0,,1,5,1,524,0,0,3
25,28,20,0,,1,5,0,800,1,2,1
25,29,21,0,,1,5,1,747,0,0,1
25,30,21,2,wc_wave_30,1,-1,0,449,0,2,0
25,30,21,2,wc_wave_30,5,-1,0,561,0,3,0
25,31,22,0,,1,5,0,686,0,2,0
25,32,23,0,,1,5,0,598,0,3,0
25,33,24,0,,1,5,0,628,0,3,0
25,34,25,0,,1,5,1,800,1,1,1
25,35,25,2,wc_wave_35,1,-1,0,429,0,4,0
25,35,25,2,wc_wave_35,5,-1,0,569,0,4,0
25,36,26,0,,1,5,0,800,1,1,1
25,37,27,0,,1,5,1,800,1,1,1
25,38,28,0,,1,5,0,673,0,1,0
26,1,0,2,wc_wave_01,0,-1,0,34,0,4,0
26,1,0,2,wc_wave_01,1,-1,0,65,0,4,0
26,1,0,2,wc_wave_01,2,-1,0,83,0,4,0
26,1,0,2,wc_wave_01,3,-1,0,33,0,4,0
26,1,0,2,wc_wave_01,4,-1,0,82,0,4,0
26,1,0,2,wc_wave_01,5,-1,0,56,0,4,0
26,1,0,2,wc_wave_01,6,-1,0,61,0,3,0
26,1,0,2,wc_wave_01,7,-1,0,82,0,4,0
26,2,0,2,wc_wave_02,0,-1,0,86,0,4,0
26,2,0,2,wc_wave_02,1,-1,0,106,0,4,0
26,2,0,2,wc_wave_02,2,-1,0,156,0,4,0
26,2,0,2,wc_wave_02,3,-1,0,86,0,4,0
26,2,0,2,wc_wave_02,4,-1,0,115,0,4,0
26,2,0,2,wc_wave_02,5,-1,0,127,0,4,0
26,2,0,2,wc_wave_02,6,-1,0,98,0,4,0
26,2,0,2,wc_wave_02,7,-1,0,80,0,4,0
26,3,0,2,wc_wave_03,0,-1,0,98,0,5,0
26,3,0,2,wc_wave_03,1,-1,0,125,0,5,0
26,3,0,2,wc_wave_03,2,-1,0,187,0,5,0
26,3,0,2,wc_wave_03,3,-1,0,98,0,5,0
26,3,0,2,wc_wave_03,4,-1,0,132,0,5,0
26,3,0,2,wc_wave_03,5,-1,0,120,0,5,0
26,3,0,2,wc_wave_03,6,-1,0,118,0,5,0
26,3,0,2,wc_wave_03,7,-1,0,141,0,5,0
26,4,1,0,,0,7,0,713,0,2,0
26,4,1,0,,1,6,0,466,0,3,0
26,4,1,0,,2,3,0,694,0,3,0
26,4,1,0,,4,5,0,741,0,4,0
26,5,1,2,wc_wave_05,0,-1,0,185,0,5,0
26,5,1,2,wc_wave_05,1,-1,0,182,0,5,0
26,5,1,2,wc_wave_05,2,-1,0,205,0,5,0
26,5,1,2,wc_wave_05,3,-1,0,187,0,5,0
26,5,1,2,wc_wave_05,4,-1,0,173,0,5,0
26,5,1,2,wc_wave_05,5,-1,0,209,0,5,0
26,5,1,2,wc_wave_05,6,-1,0,114,0,5,0
26,5,1,2,wc_wave_05,7,-1,0,185,0,5,0
26,6,2,0,,0,3,0,800,1,3,1
26,6,2,0,,1,4,1,359,0,0,4
26,6,2,0,,2,6,1,479,0,0,4
26,6,2,0,,5,7,1,800,1,1,1
26,7,3,0,,0,5,1,721,0,0,4
26,7,3,0,,1,2,1,596,0,0,2
26,7,3,0,,3,6,1,403,0,0,6
26,7,3,0,,4,7,1,678,0,0,4
26,8,4,0,,0,1,0,527,0,4,0
26,8,4,0,,2,4,0,800,1,2,1
26,8,4,0,,3,5,1,585,0,0,4
26,8,4,0,,6,7,0,587,0,4,0
26,9,5,0,,0,6,1,800,1,1,2
26,9,5,0,,1,5,1,493,0,0,5
26,9,5,0,,2,7,-1,800,1,1,1
26,9,5,0,,3,4,1,643,0,0,2
26,10,5,2,wc_wave_10,0,-1,0,251,0,6,0
26,10,5,2,wc_wave_10,1,-1,0,221,0,6,0
26,10,5,2,wc_wave_10,2,-1,0,287,0,6,0
26,10,5,2,wc_wave_10,3,-1,0,265,0,6,0
26,10,5,2,wc_wave_10,4,-1,0,269,0,6,0
26,10,5,2,wc_wave_10,5,-1,0,221,0,5,0
26,10,5,2,wc_wave_10,6,-1,0,209,0,6,0
26,10,5,2,wc_wave_10,7,-1,0,262,0,6,0
26,11,6,0,,0,4,0,800,1,3,1
26,11,6,0,,1,3,0,458,0,4,0
26,11,6,0,,2,5,1,676,0,0,3
26,11,6,0,,6,7,0,661,0,4,0
26,12,7,0,,0,2,0,800,1,2,1
26,12,7,0,,1,5,0,654,0,2,0
26,12,7,0,,3,7,1,528,0,0,4
26,12,7,0,,4,6,1,672,0,0,5
26,13,8,0,,0,4,0,800,1,3,2
26,13,8,0,,1,7,0,633,0,4,0
26,13,8,0,,2,3,0,525,0,4,0
26,13,8,0,,5,6,0,541,0,3,0
26,14,9,0,,0,3,0,501,0,5,0
26,14,9,0,,1,2,0,591,0,4,0
26,14,9,0,,4,6,1,686,0,0,4
26,14,9,0,,5,7,0,754,0,3,0
26,15,9,2,wc_wave_15,0,-1,0,377,0,5,0
26,15,9,2,wc_wave_15,1,-1,0,284,0,5,0
26,15,9,2,wc_wave_15,2,-1,0,465,0,4,0
26,15,9,2,wc_wave_15,3,-1,0,304,0,5,0
26,15,9,2,wc_wave_15,4,-1,0,430,0,4,0
26,15,9,2,wc_wave_15,5,-1,0,274,0,5,0
26,15,9,2,wc_wave_15,6,-1,0,246,0,6,0
26,15,9,2,wc_wave_15,7,-1,0,393,0,4,0
26,16,10,0,,0,6,1,635,0,0,3
26,16,10,0,,1,7,0,625,0,3,0
26,16,10,0,,2,5,1,800,1,2,2
26,16,10,0,,3,4,1,697,0,0,3
26,17,11,1,,1,6,1,800,1,1,1
26,17,11,0,,0,5,1,682,0,0,3
26,17,11,0,,2,6,1,800,1,1,3
26,17,11,0,,4,7,0,682,0,4,0
26,18,12,1,,7,0,1,800,1,1,2
26,18,12,0,,0,1,1,751,0,0,2
26,18,12,0,,2,4,1,779,0,0,3
26,18,12,0,,5,6,0,594,0,4,0
26,19,13,1,,2,7,0,800,1,3,1
26,19,13,0,,0,5,1,641,0,0,4
26,19,13,0,,1,4,0,628,0,4,0
26,19,13,0,,6,7,0,602,0,5,0
26,20,13,2,wc_wave_20,0,-1,1,639,0,0,1
26,20,13,2,wc_wave_20,1,-1,0,460,0,3,0
26,20,13,2,wc_wave_20,2,-1,0,667,0,2,0
26,20,13,2,wc_wave_20,4,-1,0,547,0,2,0
26,20,13,2,wc_wave_20,5,-1,0,517,0,3,0
26,20,13,2,wc_wave_20,6,-1,0,437,0,3,0
26,21,14,0,,0,2,0,800,1,2,1
26,21,14,0,,1,6,0,505,0,4,0
26,21,14,0,,4,5,1,742,0,0,2
26,22,15,0,,0,4,1,749,0,0,2
26,22,15,0,,1,5,1,559,0,0,4
26,22,15,0,,2,6,0,754,0,3,0
26,23,16,0,,0,1,1,551,0,0,4
26,23,16,0,,2,5,1,774,0,0,4
26,23,16,0,,4,6,0,728,0,3,0
26,24,17,0,,1,4,0,754,0,2,0
26,24,17,0,,5,6,0,618,0,3,0
26,25,17,2,wc_wave_25,1,-1,0,715,0,1,0
26,25,17,2,wc_wave_25,5,-1,0,522,0,4,0
26,25,17,2,wc_wave_25,6,-1,1,600,0,0,3
26,26,18,1,,6,1,1,743,0,0,1
26,26,18,0,,1,5,1,530,0,0,5
26,27,19,0,,1,5,1,490,0,0,4
26,28,20,0,,1,5,1,610,0,0,3
27,1,0,2,wc_wave_01,0,-1,0,34,0,4,0
27,1,0,2,wc_wave_01,1,-1,0,76,0,4,0
27,1,0,2,wc_wave_01,2,-1,0,78,0,4,0
27,1,0,2,wc_wave_01,3,-1,0,58,0,4,0
27,1,0,2,wc_wave_01,4,-1,0,56,0,4,0
27,1,0,2,wc_wave_01,5,-1,0,78,0,4,0
27,1,0,2,wc_wave_01,6,-1,0,89,0,4,0
27,1,0,2,wc_wave_01,7,-1,0,82,0,4,0
27,2,0,2,wc_wave_02,0,-1,0,76,0,4,0
27,2,0,2,wc_wave_02,1,-1,0,100,0,4,0
27,2,0,2,wc_wave_02,2,-1,0,151,0,4,0
27,2,0,2,wc_wave_02,3,-1,0,73,0,4,0
27,2,0,2,wc_wave_02,4,-1,0,96,0,4,0
27,2,0,2,wc_wave_02,5,-1,0,80,0,4,0
27,2,0,2,wc_wave_02,6,-1,0,119,0,4,0
27,2,0,2,wc_wave_02,7,-1,0,105,0,4,0
27,3,0,2,wc_wave_03,0,-1,0,94,0,5,0
27,3,0,2,wc_wave_03,1,-1,0,105,0,5,0
27,3,0,2,wc_wave_03,2,-1,0,128,0,5,0
27,3,0,2,wc_wave_03,3,-1,0,112,0,5,0
27,3,0,2,wc_wave_03,4,-1,0,105,0,5,0
27,3,0,2,wc_wave_03,5,-1,0,117,0,5,0
27,3,0,2,wc_wave_03,6,-1,0,128,0,5,0
27,3,0,2,wc_wave_03,7,-1,0,98,0,5,0
27,4,1,0,,0,3,0,751,0,1,0
27,4,1,0,,1,6,1,800,1,1,2
27,4,1,0,,2,4,0,800,1,2,1
27,4,1,0,,5,7,0,587,0,4,0
27,5,1,2,wc_wave_05,0,-1,0,194,0,5,0
27,5,1,2,wc_wave_05,1,-1,0,173,0,5,0
27,5,1,2,wc_wave_05,2,-1,0,182,0,5,0
27,5,1,2,wc_wave_05,3,-1,0,177,0,5,0
27,5,1,2,wc_wave_05,4,-1,0,137,0,5,0
27,5,1,2,wc_wave_05,5,-1,0,205,0,5,0
27,5,1,2,wc_wave_05,6,-1,0,246,0,5,0
27,5,1,2,wc_wave_05,7,-1,0,234,0,5,0
27,6,2,0,,0,5,0,626,0,2,0
27,6,2,0,,1,2,1,479,0,0,4
27,6,2,0,,3,7,1,730,0,0,3
27,6,2,0,,4,6,0,542,0,4,0
27,7,3,0,,0,6,0,611,0,5,0
27,7,3,0,,1,3,0,486,0,4,0
27,7,3,0,,2,5,0,575,0,5,0
27,7,3,0,,4,7,0,620,0,6,0
27,8,4,0,,0,1,0,520,0,4,0
27,8,4,0,,2,3,0,541,0,5,0
27,8,4,0,,4,5,0,501,0,3,0
27,8,4,0,,6,7,1,800,1,1,3
27,9,5,0,,0,4,0,474,0,3,0
27,9,5,0,,1,5,0,674,0,3,0
27,9,5,0,,2,7,0,658,0,4,0
27,9,5,0,,3,6,0,669,0,3,0
27,10,5,2,wc_wave_10,0,-1,0,227,0,6,0
27,10,5,2,wc_wave_10,1,-1,0,207,0,6,0
27,10,5,2,wc_wave_10,2,-1,0,260,0,6,0
27,10,5,2,wc_wave_10,3,-1,0,326,0,6,0
27,10,5,2,wc_wave_10,4,-1,0,210,0,6,0
27,10,5,2,wc_wave_10,5,-1,0,264,0,6,0
27,10,5,2,wc_wave_10,6,-1,0,346,0,5,0
27,10,5,2,wc_wave_10,7,-1,0,387,0,6,0
27,11,6,0,,0,7,0,632,0,3,0
27,11,6,0,,1,4,0,364,0,5,0
27,11,6,0,,2,6,0,639,0,5,0
27,11,6,0,,3,5,1,800,1,1,2
27,12,7,0,,0,2,0,783,0,2,0
27,12,7,0,,1,7,0,506,0,5,0
27,12,7,0,,3,4,0,399,0,5,0
27,12,7,0,,5,6,0,800,1,2,1
27,13,8,0,,0,6,0,547,0,4,0
27,13,8,0,,1,3,0,667,0,2,0
27,13,8,0,,2,7,0,665,0,5,0
27,13,8,0,,4,5,1,599,0,0,2
27,14,9,0,,0,4,0,463,0,2,0
27,14,9,0,,1,6,0,519,0,4,0
27,14,9,0,,2,5,1,800,1,1,2
27,14,9,0,,3,7,0,621,0,4,0
27,15,9,2,wc_wave_15,0,-1,0,286,0,5,0
27,15,9,2,wc_wave_15,1,-1,0,279,0,5,0
27,15,9,2,wc_wave_15,2,-1,0,389,0,5,0
27,15,9,2,wc_wave_15,3,-1,0,264,0,5,0
27,15,9,2,wc_wave_15,4,-1,0,260,0,5,0
27,15,9,2,wc_wave_15,5,-1,0,299,0,5,0
27,15,9,2,wc_wave_15,6,-1,0,352,0,4,0
27,15,9,2,wc_wave_15,7,-1,0,341,0,5,0
27,16,10,0,,0,5,0,634,0,3,0
27,16,10,0,,1,2,0,800,1,2,1
27,16,10,0,,3,6,0,534,0,3,0
27,16,10,0,,4,7,0,765,0,1,0
27,17,11,0,,0,2,1,800,1,1,2
27,17,11,0,,1,4,0,527,0,4,0
27,17,11,0,,3,5,0,706,0,3,0
27,17,11,0,,6,7,0,800,1,2,1
27,18,12,1,,2,4,1,783,0,0,2
27,18,12,0,,0,3,0,552,0,3,0
27,18,12,0,,1,5,0,800,1,1,1
27,18,12,0,,4,6,0,474,0,3,0
27,19,13,0,,0,1,1,726,0,0,1
27,19,13,0,,2,3,1,800,1,1,2
27,19,13,0,,4,5,1,576,0,0,3
27,20,13,2,wc_wave_20,0,-1,0,418,0,3,0
27,20,13,2,wc_wave_20,1,-1,0,344,0,4,0
27,20,13,2,wc_wave_20,2,-1,1,711,0,0,1
27,20,13,2,wc_wave_20,3,-1,1,523,0,0,1
27,20,13,2,wc_wave_20,4,-1,0,617,0,1,0
27,20,13,2,wc_wave_20,5,-1,0,389,0,4,0
27,21,14,0,,0,5,1,731,0,0,2
27,21,14,0,,1,2,0,800,1,2,1
27,21,14,0,,3,4,0,721,0,2,0
27,22,15,1,,3,1,1,527,0,0,4
27,22,15,0,,0,2,0,738,0,3,0
27,22,15,0,,1,5,1,718,0,0,4
27,23,16,1,,0,3,0,751,0,2,0
27,23,16,0,,1,2,0,706,0,3,0
27,23,16,0,,3,5,1,800,1,1,4
27,24,17,1,,5,1,0,677,0,4,0
27,24,17,0,,0,1,1,430,0,0,5
27,25,17,2,wc_wave_25,0,-1,0,542,0,1,0
27,25,17,2,wc_wave_25,1,-1,0,310,0,6,0
27,25,17,2,wc_wave_25,5,-1,0,524,0,4,0
27,26,18,1,,1,0,0,434,0,4,0
27,26,18,0,,0,5,1,543,0,0,4
27,27,19,1,,5,1,0,800,1,2,1
27,27,19,0,,0,1,1,671,0,0,3
27,28,20,1,,1,0,0,414,0,4,0
27,28,20,0,,0,5,1,757,0,0,2
27,29,21,1,,0,5,1,594,0,0,3
27,29,21,0,,1,5,0,800,1,1,1
27,30,21,2,wc_wave_30,1,-1,1,627,0,0,2
27,30,21,2,wc_wave_30,5,-1,1,607,0,0,4
27,31,22,0,,1,5,0,581,0,4,0
27,32,23,0,,1,5,0,800,1,1,2
28,1,0,2,wc_wave_01,0,-1,0,83,0,4,0
28,1,0,2,wc_wave_01,1,-1,0,91,0,4,0
28,1,0,2,wc_wave_01,2,-1,0,82,0,4,0
28,1,0,2,wc_wave_01,3,-1,0,35,0,4,0
28,1,0,2,wc_wave_01,4,-1,0,82,0,4,0
28,1,0,2,wc_wave_01,5,-1,0,82,0,3,0
28,1,0,2,wc_wave_01,6,-1,0,82,0,4,0
28,1,0,2,wc_wave_01,7,-1,0,56,0,4,0
