wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page
8.477974,0,3,5,0,0,16.666698,2.165300,3.867100,16.634899,1,8870,8870,1,0,closed
8.494653,0,3,5,0,0,16.666901,2.178800,3.675300,16.647200,1,8870,8870,1,0,closed
8.511321,0,3,5,0,0,16.666698,2.637100,4.496300,16.656401,1,8870,8870,1,0,closed
8.528048,0,3,5,0,0,16.667202,2.722100,4.669600,16.933800,1,8870,8870,1,0,closed
8.544645,0,3,5,0,0,16.666800,2.471900,4.741000,16.629801,1,8870,8870,1,0,closed
8.562067,0,3,5,0,0,17.177797,2.306700,4.220500,16.555000,1,8870,8870,1,0,closed
8.578673,0,3,5,0,0,16.684099,2.644400,4.481900,17.615900,1,8870,8870,1,0,closed
8.595291,0,3,5,0,0,16.666901,4.390400,5.017800,16.577499,1,8870,8870,1,0,closed
8.611918,0,3,5,0,0,16.666901,3.174600,5.477400,17.096701,1,8870,8870,1,0,closed
8.629455,0,3,5,0,0,16.666698,2.904400,5.968800,16.203800,1,8866,8866,1,0,closed
8.645268,0,3,5,0,0,16.667002,6.136200,4.714800,19.547100,1,8866,8866,1,0,closed
8.661970,0,3,5,0,0,16.668598,3.125400,5.597900,14.023700,1,8866,8866,1,0,closed
8.678847,0,3,5,0,0,16.691402,2.983400,7.197400,16.884701,1,8866,8866,1,0,closed
8.695280,0,3,5,0,0,16.666800,3.619200,5.832600,16.552000,1,8866,8866,1,0,closed
8.712014,0,3,5,0,0,16.666800,3.910700,5.206100,16.314400,1,8866,8866,1,0,closed
8.728684,0,3,5,0,0,16.666800,4.325300,5.379600,16.887800,1,8866,8866,1,0,closed
8.745364,0,3,5,0,0,16.666698,4.096500,5.008500,16.546801,1,8866,8866,1,0,closed
8.762043,0,3,5,0,0,16.692600,3.895600,5.268600,16.809999,1,8866,8866,1,0,closed
8.778713,0,3,5,0,0,16.666800,3.375000,6.962100,16.498600,1,8866,8866,1,0,closed
8.795391,0,3,5,0,0,16.669399,4.054600,6.661000,16.863300,1,8866,8866,1,0,closed
8.812289,0,3,5,0,0,16.666698,3.502700,5.275300,16.495600,1,8866,8866,1,0,closed
8.828665,0,3,5,0,0,16.667002,3.301000,4.997900,17.992701,1,8866,8866,1,0,closed
8.845369,0,3,5,0,0,16.666698,3.043100,4.966200,15.139800,1,8866,8866,1,0,closed
8.862874,0,3,5,0,0,16.666901,3.030800,5.118500,17.096701,1,8865,8865,1,0,closed
8.878660,0,3,5,0,0,16.667002,4.016300,4.728900,17.262600,1,8865,8865,1,0,closed
8.895296,0,3,5,0,0,16.666698,2.823800,5.011500,15.991800,1,8865,8865,1,0,closed
8.912013,0,3,5,0,0,16.667702,3.421800,4.857900,16.207899,1,8865,8865,1,0,closed
8.928710,0,3,5,0,0,16.667002,2.851900,4.786100,16.838699,1,8865,8865,1,0,closed
8.945321,0,3,5,0,0,16.666800,3.033700,5.531700,16.809999,1,8865,8865,1,0,closed
8.961973,0,3,5,0,0,16.666901,3.471600,5.376000,16.524200,1,8865,8865,1,0,closed
8.978830,0,3,5,0,0,16.676899,2.878500,5.272300,16.518200,1,8865,8865,1,0,closed
8.995388,0,3,5,0,0,16.666901,3.049300,5.337900,17.008600,1,8865,8865,1,0,closed
9.012118,0,3,5,0,0,16.666901,2.868200,5.619300,16.862200,1,8865,8865,1,0,closed
9.028709,0,3,5,0,0,16.666698,3.726600,6.484300,16.478201,1,8865,8865,1,0,closed
9.045352,0,3,5,0,0,16.670200,3.017400,5.813400,16.514099,1,8865,8865,1,0,closed
9.062344,0,3,5,0,0,16.873497,3.302800,5.659300,16.676901,1,8865,8865,1,0,closed
