wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
27.793715,0,1,0,0,0,16.666998,2.881600,4.728800,17.495001,1
27.810287,0,1,0,0,0,16.666800,2.801600,4.839600,15.890400,1
27.827050,0,1,0,0,0,16.666702,2.419600,4.764800,16.410700,1
27.843834,0,1,0,0,0,16.666901,2.748000,4.774600,16.853001,1
27.860309,0,1,0,0,0,16.666800,4.269800,5.551600,17.994699,1
27.876964,0,1,0,0,0,16.666698,2.760200,4.740500,15.362100,1
27.893635,0,1,0,0,0,16.666800,2.779200,5.051400,16.561100,1
27.910457,0,1,0,0,0,16.666698,2.691900,4.860400,16.687099,1
27.927029,0,1,0,0,0,16.667002,2.792900,5.269100,17.027100,1
27.943658,0,1,0,0,0,16.666698,2.975700,5.776100,16.372700,1
27.960287,0,1,0,0,0,16.666901,2.836800,4.725100,16.555000,1
27.977195,0,1,0,0,0,16.667002,2.366700,6.564100,16.627701,1
27.994635,0,1,0,0,0,16.666698,2.958000,5.450100,17.584101,1
28.010439,0,1,0,0,0,16.666901,3.997700,4.976500,16.803801,1
28.027546,0,1,0,0,0,16.666800,3.272700,5.752200,15.644700,1
28.043889,0,1,0,0,0,16.666800,3.429400,4.639500,17.411100,1
28.060332,0,1,0,0,0,16.666800,3.672400,4.969300,16.465900,1
28.076979,0,1,0,0,0,16.666698,2.939200,4.607900,16.689100,1
28.093809,0,1,0,0,0,16.666800,2.594000,5.056100,16.199699,1
28.110310,0,1,0,0,0,16.666702,3.109900,5.061600,16.913401,1
28.127132,0,1,0,0,0,16.666698,2.627300,4.972900,16.305201,1
28.143685,0,1,0,0,0,16.666698,2.575000,6.233300,16.953199,1
28.160329,0,1,0,0,0,16.666901,3.064900,4.752000,16.451599,1
28.177119,0,1,0,0,0,16.666698,2.618500,5.083900,16.704500,1
28.193701,0,1,0,0,0,16.666800,3.786000,5.367400,17.965099,1
28.210357,0,1,0,0,0,16.666901,2.982800,5.261300,15.361000,1
28.227240,0,1,0,0,0,16.666901,2.738300,5.714600,16.691200,1
28.243703,0,1,0,0,0,16.666901,2.952400,5.459100,17.387501,1
28.260471,0,1,0,0,0,16.666800,3.384800,7.272700,16.582701,1
28.277085,0,1,0,0,0,16.666901,3.742300,4.934800,16.700399,1
28.294003,0,1,0,0,0,16.666800,2.899600,6.426900,16.071600,1
28.310372,0,1,0,0,0,16.666901,3.307800,4.823000,16.931801,1
28.327015,0,1,0,0,0,16.666901,2.826300,5.112500,16.557100,1
28.343774,0,1,0,0,0,16.666901,2.818900,4.569500,16.401400,1
28.360441,0,1,0,0,0,16.666897,3.035400,6.506500,16.665600,1
28.377067,0,1,0,0,0,16.666803,3.789200,5.386000,17.821699,1
28.393751,0,1,0,0,0,16.666897,3.618500,5.573800,15.523800,1
28.410532,0,1,0,0,0,16.666901,2.749500,5.010300,16.635900,1
28.427393,0,1,0,0,0,16.667002,3.141500,5.705600,16.787500,1
28.443757,0,1,0,0,0,16.666698,3.088700,5.340400,17.318899,1
28.460608,0,1,0,0,0,16.666702,3.276500,5.687900,16.124800,1
28.477259,0,1,0,0,0,16.685200,3.328500,5.720700,16.740299,1
28.494636,0,1,0,0,0,16.666901,3.566300,5.768000,16.743500,1
28.510450,0,1,0,0,0,16.666800,3.978700,5.042000,17.334101,1
28.527297,0,1,0,0,0,16.666901,2.833600,5.804200,15.712300,1
28.543736,0,1,0,0,0,16.666800,3.453300,5.141600,17.013800,1
28.560611,0,1,0,0,0,16.666901,3.160800,5.158600,16.357300,1
28.577122,0,1,0,0,0,16.666698,3.391000,5.297000,17.076300,1
28.593697,0,1,0,0,0,16.666800,3.215500,5.375300,16.343000,1
28.610369,0,1,0,0,0,16.666800,3.449400,5.452800,16.380899,1
28.627111,0,1,0,0,0,16.666698,3.058600,5.721900,16.737301,1
28.643677,0,1,0,0,0,16.666698,2.747200,5.300500,17.005600,1
28.660334,0,1,0,0,0,16.666901,2.886500,4.845300,16.455700,1
28.677046,0,1,0,0,0,16.666901,2.673700,4.943800,16.425900,1
28.693763,0,1,0,0,0,16.666901,3.021900,4.724200,16.922701,1
28.710324,0,1,0,0,0,16.666800,2.749200,4.345900,16.695299,1
28.727047,0,1,0,0,0,16.666901,2.454900,5.008700,16.478201,1
28.743727,0,1,0,0,0,16.666800,2.819200,5.129500,16.684000,1
