seed,round,index,timeout,side,hero,star,final_health_cp
1,39,0,1,1,wc_vn_grandmother_root,3,226800
1,39,1,1,0,wc_vn_cragstoat,3,0
1,39,1,1,0,wc_vn_grandmother_root,3,226800
1,39,1,1,0,wc_vn_bellback,3,0
1,39,1,1,0,wc_vn_cragstoat,3,135660
1,39,1,1,0,wc_vn_bellback,3,56473
1,39,1,1,0,wc_vn_snapvine,3,0
1,39,1,1,0,wc_vn_grandmother_root,3,0
1,39,1,1,0,wc_vn_bellback,3,307800
1,39,1,1,1,wc_vn_bellback,3,0
1,39,1,1,1,wc_vn_grandmother_root,3,0
1,39,1,1,1,wc_vn_bellback,3,0
1,39,1,1,1,wc_vn_snapvine,3,0
1,39,1,1,1,wc_vn_grandmother_root,3,155258
1,39,1,1,1,wc_vn_bellback,3,235800
1,39,1,1,1,wc_vn_cragstoat,3,0
1,39,1,1,1,wc_vn_grandmother_root,3,0
1,40,0,0,0,wc_vn_cragstoat,3,210600
1,40,0,0,0,wc_vn_grandmother_root,3,226800
1,40,0,0,0,wc_vn_bellback,3,307800
1,40,0,0,0,wc_vn_cragstoat,3,210600
1,40,0,0,0,wc_vn_bellback,3,0
1,40,0,0,0,wc_vn_snapvine,3,226800
1,40,0,0,0,wc_vn_grandmother_root,3,226800
1,40,0,0,0,wc_vn_bellback,3,179748
1,40,0,0,1,wc_vn_n_slate_ram,1,0
1,40,0,0,1,wc_vn_n_glass_moth,1,0
1,40,0,0,1,wc_vn_n_root_sentinel,1,0
1,40,0,0,1,wc_vn_n_hollow_bellkeeper,1,0
1,40,1,0,0,wc_vn_grandmother_root,3,226800
1,40,1,0,0,wc_vn_cragstoat,3,210600
1,40,1,0,0,wc_vn_bellback,3,307800
1,40,1,0,0,wc_vn_snapvine,3,226800
1,40,1,0,0,wc_vn_grandmother_root,3,226800
1,40,1,0,0,wc_vn_bellback,3,291504
1,40,1,0,0,wc_vn_grandmother_root,3,152550
1,40,1,0,0,wc_vn_grandmother_root,3,226800
1,40,1,0,1,wc_vn_n_slate_ram,1,0
1,40,1,0,1,wc_vn_n_glass_moth,1,0
1,40,1,0,1,wc_vn_n_root_sentinel,1,0
1,40,1,0,1,wc_vn_n_hollow_bellkeeper,1,0
1,40,2,0,0,wc_vn_bellback,3,303060
1,40,2,0,0,wc_vn_grandmother_root,3,0
1,40,2,0,0,wc_vn_bellback,3,307800
1,40,2,0,0,wc_vn_snapvine,3,226800
1,40,2,0,0,wc_vn_grandmother_root,3,0
1,40,2,0,0,wc_vn_bellback,3,307800
1,40,2,0,0,wc_vn_cragstoat,3,206448
1,40,2,0,0,wc_vn_grandmother_root,3,162800
1,40,2,0,1,wc_vn_n_slate_ram,1,0
1,40,2,0,1,wc_vn_n_glass_moth,1,0
1,40,2,0,1,wc_vn_n_root_sentinel,1,0
1,40,2,0,1,wc_vn_n_hollow_bellkeeper,1,0
1,41,0,1,0,wc_vn_cragstoat,3,0
1,41,0,1,0,wc_vn_grandmother_root,3,95890
1,41,0,1,0,wc_vn_bellback,3,0
1,41,0,1,0,wc_vn_cragstoat,3,0
1,41,0,1,0,wc_vn_bellback,3,101550
1,41,0,1,0,wc_vn_snapvine,3,53371
1,41,0,1,0,wc_vn_grandmother_root,3,214429
1,41,0,1,0,wc_vn_bellback,3,0
1,41,0,1,1,wc_vn_grandmother_root,3,226800
1,41,0,1,1,wc_vn_cragstoat,3,0
1,41,0,1,1,wc_vn_bellback,3,182580
1,41,0,1,1,wc_vn_snapvine,3,226800
1,41,0,1,1,wc_vn_grandmother_root,3,226800
1,41,0,1,1,wc_vn_bellback,3,282013
1,41,0,1,1,wc_vn_grandmother_root,3,226800
1,41,0,1,1,wc_vn_grandmother_root,3,226800
1,41,1,1,0,wc_vn_grandmother_root,3,0
1,41,1,1,0,wc_vn_cragstoat,3,81653
1,41,1,1,0,wc_vn_bellback,3,0
1,41,1,1,0,wc_vn_snapvine,3,25365
1,41,1,1,0,wc_vn_grandmother_root,3,0
1,41,1,1,0,wc_vn_bellback,3,0
1,41,1,1,0,wc_vn_grandmother_root,3,0
1,41,1,1,0,wc_vn_grandmother_root,3,114224
1,41,1,1,1,wc_vn_bellback,3,150019
1,41,1,1,1,wc_vn_grandmother_root,3,210664
1,41,1,1,1,wc_vn_bellback,3,0
1,41,1,1,1,wc_vn_snapvine,3,92503
1,41,1,1,1,wc_vn_grandmother_root,3,226800
1,41,1,1,1,wc_vn_bellback,3,307800
1,41,1,1,1,wc_vn_cragstoat,3,187633
1,41,1,1,1,wc_vn_grandmother_root,3,226800
1,42,0,1,0,wc_vn_grandmother_root,3,226800
1,42,0,1,0,wc_vn_cragstoat,3,0
1,42,0,1,0,wc_vn_bellback,3,217140
1,42,0,1,0,wc_vn_snapvine,3,226800
1,42,0,1,0,wc_vn_grandmother_root,3,226800
1,42,0,1,0,wc_vn_bellback,3,307800
1,42,0,1,0,wc_vn_grandmother_root,3,226800
1,42,0,1,0,wc_vn_grandmother_root,3,197592
1,42,0,1,1,wc_vn_cragstoat,3,0
1,42,0,1,1,wc_vn_grandmother_root,3,202500
1,42,0,1,1,wc_vn_bellback,3,0
1,42,0,1,1,wc_vn_cragstoat,3,0
1,42,0,1,1,wc_vn_bellback,3,0
1,42,0,1,1,wc_vn_snapvine,3,0
1,42,0,1,1,wc_vn_grandmother_root,3,59068
1,42,0,1,1,wc_vn_bellback,3,0
1,42,1,0,0,wc_vn_cragstoat,3,29418
1,42,1,0,0,wc_vn_grandmother_root,3,226800
1,42,1,0,0,wc_vn_bellback,3,0
1,42,1,0,0,wc_vn_cragstoat,3,20830
1,42,1,0,0,wc_vn_bellback,3,177313
1,42,1,0,0,wc_vn_snapvine,3,208135
1,42,1,0,0,wc_vn_grandmother_root,3,226800
1,42,1,0,0,wc_vn_bellback,3,0
1,42,1,0,1,wc_vn_bellback,3,0
1,42,1,0,1,wc_vn_grandmother_root,3,0
1,42,1,0,1,wc_vn_bellback,3,0
1,42,1,0,1,wc_vn_snapvine,3,0
1,42,1,0,1,wc_vn_grandmother_root,3,0
1,42,1,0,1,wc_vn_bellback,3,0
1,42,1,0,1,wc_vn_cragstoat,3,0
1,42,1,0,1,wc_vn_grandmother_root,3,0
1,43,0,1,0,wc_vn_cragstoat,3,0
1,43,0,1,0,wc_vn_grandmother_root,3,0
1,43,0,1,0,wc_vn_bellback,3,0
1,43,0,1,0,wc_vn_cragstoat,3,0
1,43,0,1,0,wc_vn_bellback,3,0
1,43,0,1,0,wc_vn_snapvine,3,49710
1,43,0,1,0,wc_vn_grandmother_root,3,0
1,43,0,1,0,wc_vn_bellback,3,0
1,43,0,1,1,wc_vn_bellback,3,295560
1,43,0,1,1,wc_vn_grandmother_root,3,226800
1,43,0,1,1,wc_vn_bellback,3,307800
1,43,0,1,1,wc_vn_snapvine,3,175454
1,43,0,1,1,wc_vn_grandmother_root,3,0
1,43,0,1,1,wc_vn_bellback,3,0
1,43,0,1,1,wc_vn_cragstoat,3,0
1,43,0,1,1,wc_vn_grandmother_root,3,226800
1,43,1,0,0,wc_vn_grandmother_root,3,226800
1,43,1,0,0,wc_vn_cragstoat,3,210600
1,43,1,0,0,wc_vn_bellback,3,307800
1,43,1,0,0,wc_vn_snapvine,3,226800
1,43,1,0,0,wc_vn_grandmother_root,3,226800
1,43,1,0,0,wc_vn_bellback,3,307800
1,43,1,0,0,wc_vn_grandmother_root,3,226800
1,43,1,0,0,wc_vn_grandmother_root,3,226800
1,43,1,0,1,wc_vn_bellback,3,0
1,43,1,0,1,wc_vn_grandmother_root,3,0
1,43,1,0,1,wc_vn_bellback,3,0
1,43,1,0,1,wc_vn_snapvine,3,0
1,43,1,0,1,wc_vn_grandmother_root,3,0
1,43,1,0,1,wc_vn_bellback,3,0
1,43,1,0,1,wc_vn_cragstoat,3,0
1,43,1,0,1,wc_vn_grandmother_root,3,0
