wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
5.597848,0,1,0,0,0,8.742102,2.853500,8.642200,7.411700,1
5.603997,0,1,0,0,0,6.393101,2.865900,6.402200,6.686700,1
5.610843,0,1,0,0,0,6.808799,2.593000,6.763700,7.415800,1
5.619031,0,1,0,0,0,8.146700,2.537500,8.126100,7.223300,1
5.625281,0,1,0,0,0,6.326202,2.595400,6.263600,6.850600,1
5.631904,0,1,0,0,0,6.663997,2.529500,6.663600,7.845800,1
5.639331,0,1,0,0,0,6.549802,2.260200,6.491900,6.164500,1
5.646017,0,1,0,0,0,7.434100,3.339800,7.405100,7.310400,1
5.652938,0,1,0,0,0,7.084102,2.683500,7.075900,5.904300,1
5.659876,0,1,0,0,0,6.906297,2.338500,6.820600,7.840800,1
5.667020,0,1,0,0,0,7.109802,2.482400,7.101700,6.883300,1
5.673733,0,1,0,0,0,6.702699,2.510700,6.604200,6.720600,1
5.681292,0,1,0,0,0,7.616002,2.804200,7.103100,7.217100,1
5.687211,0,1,0,0,0,5.898099,2.761300,5.878000,6.663200,1
5.694180,0,1,0,0,0,6.971501,2.402400,6.952100,7.377900,1
5.701320,0,1,0,0,0,7.007599,2.273300,6.926300,6.836200,1
5.707465,0,1,0,0,0,6.228801,2.498000,6.246400,6.719500,1
5.715387,0,1,0,0,0,7.930897,2.465700,7.855700,6.662100,1
5.723155,0,1,0,0,0,7.823601,2.328600,7.814600,7.186500,1
5.729544,0,1,0,0,0,6.393801,3.160400,6.373500,7.112700,1
5.736376,0,1,0,0,0,6.726399,2.796800,6.691400,6.657000,1
5.744266,0,1,0,0,0,6.850999,2.813800,6.766300,7.706600,1
5.750233,0,1,0,0,0,7.057901,3.469200,7.088600,6.591500,1
5.756737,0,1,0,0,0,6.353799,2.309500,6.287900,6.829100,1
5.763850,0,1,0,0,0,7.273998,2.596100,7.253500,7.018500,1
5.770146,0,1,0,0,0,6.341200,2.327400,6.303200,6.602700,1
5.778660,0,1,0,0,0,8.320701,2.297700,8.279700,7.902200,1
5.785620,0,1,0,0,0,7.142000,2.587400,7.047400,6.010900,1
5.791670,0,1,0,0,0,5.999800,2.531000,5.961100,7.631900,1
5.798224,0,1,0,0,0,6.633502,2.321600,6.589800,6.613000,1
5.804774,0,1,0,0,0,6.503798,2.444500,6.443000,6.547400,1
5.811438,0,1,0,0,0,6.661102,2.251500,6.641300,6.632500,1
5.818094,0,1,0,0,0,6.682899,2.341900,6.621200,6.620100,1
5.825047,0,1,0,0,0,6.909802,2.296200,6.902000,6.940700,1
5.832009,0,1,0,0,0,6.964300,2.295900,6.925300,6.728700,1
5.841300,0,1,0,0,0,9.312000,2.364300,9.301700,8.543200,1
5.848561,0,1,0,0,0,6.510999,2.370400,6.507000,6.831200,1
5.853739,0,1,0,0,0,5.908500,3.018900,5.865400,6.688700,1
5.860284,0,1,0,0,0,6.559599,2.486600,6.527500,6.646800,1
5.868363,0,1,0,0,0,8.073699,2.426500,7.974100,7.385100,1
5.875298,0,1,0,0,0,6.931402,2.621900,6.938600,7.353300,1
5.882004,0,1,0,0,0,6.184898,2.255700,6.062700,6.149200,1
5.889531,0,1,0,0,0,8.011200,3.086800,8.061400,7.650300,1
5.895333,0,1,0,0,0,5.876601,2.359400,5.882400,6.625200,1
5.904049,0,1,0,0,0,8.656301,2.377600,8.600000,7.369800,1
5.911009,0,1,0,0,0,6.987002,2.496600,6.956300,8.097800,1
5.916956,0,1,0,0,0,5.934898,2.380800,5.906000,5.892100,1
5.923905,0,1,0,0,0,6.909601,2.604200,6.198600,6.549500,1
