seed,round,definition,star,effect,events
71,10,wc_n_stoneback,1,2,1
71,10,wc_n_wisp,1,0,1
71,10,wc_u_dwarf_guardian,2,3,1
71,10,wc_u_dwarf_warrior,1,0,1
71,10,wc_u_elf_priest,2,5,3
71,10,wc_u_elf_ranger,2,4,1
71,10,wc_u_halfling_warrior,2,2,2
71,10,wc_u_orc_warrior,2,5,1
71,10,wc_n_prowler,1,4,2
71,10,wc_n_stoneback,1,2,2
71,10,wc_n_wisp,1,0,1
71,10,wc_u_dragonkin_guardian,1,2,2
71,10,wc_u_elf_rogue,1,4,2
71,10,wc_u_human_guardian,2,2,3
71,10,wc_u_human_warrior,1,0,1
71,10,wc_u_orc_guardian,1,2,4
71,10,wc_u_orc_warrior,1,5,2
71,11,wc_u_dwarf_guardian,2,3,2
71,11,wc_u_dwarf_warrior,1,0,5
71,11,wc_u_halfling_mage,2,0,6
71,11,wc_u_halfling_ranger,2,5,8
71,11,wc_u_halfling_warrior,2,2,1
71,11,wc_u_orc_guardian,2,2,8
71,11,wc_u_orc_mage,1,0,5
71,11,wc_u_orc_warrior,2,5,1
71,11,wc_u_dragonkin_rogue,1,0,3
71,11,wc_u_dwarf_warrior,1,0,10
71,11,wc_u_elf_rogue,1,4,2
71,11,wc_u_halfling_warrior,2,2,3
71,11,wc_u_human_guardian,2,2,1
71,11,wc_u_orc_guardian,1,2,3
71,11,wc_u_orc_mage,1,0,4
71,11,wc_u_orc_rogue,2,4,3
71,11,wc_u_orc_warrior,2,5,4
71,11,wc_u_dragonkin_guardian,1,2,1
71,11,wc_u_dwarf_guardian,2,3,10
71,11,wc_u_dwarf_warrior,1,0,12
71,11,wc_u_elf_ranger,2,4,2
71,11,wc_u_halfling_warrior,2,2,9
71,11,wc_u_human_guardian,2,2,8
71,11,wc_u_orc_warrior,2,5,3
71,11,wc_u_dragonkin_guardian,1,2,1
71,11,wc_u_dwarf_guardian,2,3,4
71,11,wc_u_dwarf_warrior,1,0,5
71,11,wc_u_elf_priest,2,5,6
71,11,wc_u_elf_ranger,2,4,2
71,11,wc_u_elf_rogue,1,4,2
71,11,wc_u_halfling_warrior,2,2,4
71,11,wc_u_human_guardian,2,2,3
71,11,wc_u_human_warrior,1,0,2
71,11,wc_u_orc_guardian,1,2,6
71,11,wc_u_orc_warrior,1,5,2
71,11,wc_u_orc_warrior,2,5,2
71,12,wc_u_dragonkin_guardian,1,2,1
71,12,wc_u_dwarf_guardian,2,3,14
71,12,wc_u_dwarf_warrior,1,0,4
71,12,wc_u_halfling_ranger,2,5,4
71,12,wc_u_halfling_warrior,2,2,3
71,12,wc_u_human_guardian,2,2,5
71,12,wc_u_human_mage,2,0,8
71,12,wc_u_orc_guardian,2,2,7
71,12,wc_u_orc_warrior,2,5,9
71,12,wc_u_dragonkin_guardian,1,2,1
71,12,wc_u_dwarf_warrior,1,0,4
71,12,wc_u_elf_mage,2,0,2
71,12,wc_u_elf_mage,2,3,2
71,12,wc_u_elf_ranger,2,4,4
71,12,wc_u_elf_rogue,1,4,3
71,12,wc_u_halfling_warrior,2,2,4
71,12,wc_u_human_guardian,2,2,4
71,12,wc_u_human_warrior,1,0,1
71,12,wc_u_orc_guardian,1,2,4
71,12,wc_u_orc_rogue,1,4,2
71,12,wc_u_orc_warrior,2,5,3
71,12,wc_u_dragonkin_rogue,1,0,1
71,12,wc_u_dwarf_warrior,1,0,4
71,12,wc_u_halfling_mage,2,0,6
71,12,wc_u_halfling_ranger,2,5,3
71,12,wc_u_halfling_warrior,2,2,1
71,12,wc_u_orc_guardian,1,2,4
71,12,wc_u_orc_mage,1,0,6
71,12,wc_u_orc_rogue,1,4,1
71,12,wc_u_orc_rogue,2,4,2
71,12,wc_u_orc_warrior,2,5,1
71,12,wc_u_dwarf_guardian,2,3,9
71,12,wc_u_dwarf_warrior,1,0,7
71,12,wc_u_elf_ranger,2,4,3
71,12,wc_u_halfling_rogue,2,3,4
71,12,wc_u_halfling_warrior,2,2,5
71,12,wc_u_human_guardian,2,2,3
71,12,wc_u_orc_warrior,2,5,2
71,13,wc_u_dwarf_guardian,2,3,3
71,13,wc_u_dwarf_warrior,1,0,4
71,13,wc_u_halfling_mage,2,0,5
71,13,wc_u_halfling_ranger,2,5,6
71,13,wc_u_halfling_warrior,2,2,1
71,13,wc_u_human_mage,2,0,5
71,13,wc_u_orc_guardian,2,2,4
71,13,wc_u_orc_mage,1,0,5
71,13,wc_u_orc_rogue,1,4,1
71,13,wc_u_orc_warrior,2,5,3
71,13,wc_u_dwarf_guardian,2,3,4
71,13,wc_u_dwarf_warrior,1,0,5
71,13,wc_u_elf_ranger,2,4,2
71,13,wc_u_elf_rogue,1,4,2
71,13,wc_u_halfling_rogue,2,3,3
71,13,wc_u_halfling_warrior,2,2,6
71,13,wc_u_human_guardian,2,2,2
71,13,wc_u_orc_warrior,2,5,4
71,13,wc_u_dragonkin_guardian,1,2,4
71,13,wc_u_dwarf_guardian,2,3,5
71,13,wc_u_dwarf_warrior,1,0,6
71,13,wc_u_elf_mage,2,0,1
71,13,wc_u_elf_mage,2,3,1
71,13,wc_u_elf_ranger,2,4,4
71,13,wc_u_halfling_warrior,2,2,5
71,13,wc_u_human_guardian,2,2,10
71,13,wc_u_human_warrior,1,0,1
71,13,wc_u_orc_guardian,1,2,7
71,13,wc_u_orc_warrior,2,5,2
71,13,wc_u_dragonkin_rogue,1,0,1
71,13,wc_u_dwarf_guardian,2,3,3
71,13,wc_u_dwarf_warrior,1,0,3
71,13,wc_u_dwarf_warrior,2,0,5
71,13,wc_u_elf_ranger,2,4,1
71,13,wc_u_halfling_warrior,2,2,2
71,13,wc_u_human_guardian,2,2,3
71,13,wc_u_orc_guardian,1,2,3
71,13,wc_u_orc_mage,1,0,6
71,13,wc_u_orc_rogue,2,4,1
71,13,wc_u_orc_warrior,2,5,2
71,14,wc_u_dwarf_guardian,2,3,10
71,14,wc_u_dwarf_warrior,1,0,11
71,14,wc_u_halfling_ranger,2,5,3
71,14,wc_u_halfling_rogue,2,3,1
71,14,wc_u_halfling_warrior,2,2,1
71,14,wc_u_human_guardian,2,2,4
71,14,wc_u_human_mage,2,0,7
71,14,wc_u_orc_guardian,2,2,9
71,14,wc_u_orc_warrior,2,5,3
71,14,wc_u_dragonkin_guardian,1,2,2
71,14,wc_u_dwarf_warrior,1,0,3
71,14,wc_u_elf_mage,2,0,4
71,14,wc_u_elf_mage,2,3,4
71,14,wc_u_elf_ranger,2,4,2
71,14,wc_u_elf_rogue,1,4,2
71,14,wc_u_halfling_warrior,2,2,2
71,14,wc_u_human_guardian,2,2,10
71,14,wc_u_human_warrior,1,0,1
71,14,wc_u_orc_guardian,1,2,7
71,14,wc_u_orc_rogue,1,4,1
71,14,wc_u_orc_warrior,2,5,1
71,14,wc_u_dragonkin_guardian,1,2,1
71,14,wc_u_dwarf_guardian,2,3,8
71,14,wc_u_dwarf_warrior,2,0,5
71,14,wc_u_elf_ranger,2,4,3
71,14,wc_u_halfling_warrior,2,2,6
71,14,wc_u_human_guardian,2,2,4
71,14,wc_u_human_mage,2,0,13
71,14,wc_u_orc_warrior,2,5,6
71,14,wc_u_dragonkin_rogue,1,0,1
71,14,wc_u_dwarf_warrior,1,0,5
71,14,wc_u_halfling_mage,2,0,4
71,14,wc_u_halfling_ranger,2,5,3
71,14,wc_u_halfling_warrior,2,2,1
71,14,wc_u_orc_guardian,1,2,2
71,14,wc_u_orc_mage,1,0,8
71,14,wc_u_orc_rogue,1,4,1
71,14,wc_u_orc_rogue,2,4,1
71,14,wc_u_orc_warrior,2,5,2
71,15,wc_n_sentinel,1,3,1
71,15,wc_n_stoneback,1,2,1
71,15,wc_u_dwarf_guardian,2,3,2
71,15,wc_u_halfling_ranger,2,5,2
71,15,wc_u_human_mage,2,0,3
71,15,wc_u_orc_guardian,2,2,6
71,15,wc_u_orc_warrior,2,5,2
71,15,wc_n_sentinel,1,3,3
71,15,wc_n_stoneback,1,2,2
71,15,wc_u_dwarf_warrior,1,0,2
71,15,wc_u_elf_rogue,1,4,1
71,15,wc_u_halfling_warrior,2,2,3
71,15,wc_u_human_guardian,2,2,2
71,15,wc_u_orc_warrior,2,5,2
71,15,wc_n_sentinel,1,3,2
71,15,wc_n_stoneback,1,2,1
71,15,wc_u_dragonkin_guardian,1,2,1
71,15,wc_u_dwarf_guardian,2,3,2
71,15,wc_u_halfling_warrior,2,2,3
71,15,wc_u_human_guardian,2,2,2
71,15,wc_u_human_mage,2,0,3
71,15,wc_u_orc_warrior,2,5,2
71,15,wc_n_sentinel,1,3,2
71,15,wc_n_stoneback,1,2,1
71,15,wc_u_dragonkin_rogue,1,0,1
71,15,wc_u_orc_guardian,1,2,3
71,15,wc_u_orc_mage,1,0,2
71,15,wc_u_orc_rogue,2,4,2
71,15,wc_u_orc_warrior,2,5,2
71,15,wc_n_sentinel,1,3,1
71,15,wc_n_stoneback,1,2,1
71,15,wc_u_halfling_mage,2,0,3
71,15,wc_u_halfling_ranger,2,5,2
71,15,wc_u_halfling_warrior,2,2,2
71,15,wc_u_orc_mage,1,0,2
71,15,wc_u_orc_rogue,1,4,1
71,15,wc_n_sentinel,1,3,2
71,15,wc_n_stoneback,1,2,1
71,15,wc_u_dwarf_guardian,2,3,2
71,15,wc_u_dwarf_warrior,2,0,2
71,15,wc_u_elf_ranger,2,4,1
71,15,wc_u_halfling_warrior,2,2,1
71,15,wc_u_human_guardian,2,2,2
71,15,wc_u_orc_warrior,2,5,2
71,15,wc_n_sentinel,1,3,7
71,15,wc_u_dwarf_guardian,2,3,2
71,15,wc_u_dwarf_warrior,1,0,2
71,15,wc_u_halfling_rogue,2,3,2
71,15,wc_u_halfling_warrior,2,2,1
71,15,wc_u_human_guardian,2,2,2
71,15,wc_u_orc_warrior,2,5,2
71,15,wc_n_sentinel,1,3,1
71,15,wc_n_stoneback,1,2,1
71,15,wc_u_dragonkin_guardian,1,2,1
71,15,wc_u_elf_mage,2,0,2
71,15,wc_u_elf_mage,2,3,2
71,15,wc_u_elf_ranger,2,4,1
71,15,wc_u_human_guardian,2,2,3
71,15,wc_u_orc_guardian,1,2,3
71,16,wc_u_dwarf_guardian,2,3,4
71,16,wc_u_dwarf_warrior,2,0,12
71,16,wc_u_elf_ranger,2,4,4
71,16,wc_u_halfling_ranger,2,5,4
71,16,wc_u_halfling_warrior,2,2,2
71,16,wc_u_human_guardian,2,2,2
71,16,wc_u_human_mage,2,0,9
71,16,wc_u_orc_guardian,2,2,3
71,16,wc_u_orc_warrior,2,5,5
71,16,wc_u_dragonkin_guardian,1,2,1
71,16,wc_u_dwarf_guardian,2,3,5
71,16,wc_u_dwarf_warrior,1,0,4
71,16,wc_u_elf_rogue,1,4,2
71,16,wc_u_halfling_warrior,2,2,10
71,16,wc_u_human_guardian,2,2,7
71,16,wc_u_human_mage,2,0,5
71,16,wc_u_orc_warrior,2,5,3
71,16,wc_u_dragonkin_rogue,1,0,1
71,16,wc_u_elf_mage,2,0,2
71,16,wc_u_elf_mage,2,3,2
71,16,wc_u_elf_ranger,2,4,3
71,16,wc_u_elf_rogue,2,4,1
71,16,wc_u_human_guardian,2,2,4
71,16,wc_u_orc_guardian,1,2,10
71,16,wc_u_orc_mage,1,0,1
71,16,wc_u_orc_rogue,2,4,3
71,16,wc_u_orc_warrior,2,5,4
71,16,wc_u_dwarf_guardian,2,3,1
71,16,wc_u_dwarf_warrior,1,0,6
71,16,wc_u_halfling_mage,2,0,3
71,16,wc_u_halfling_ranger,2,5,3
71,16,wc_u_halfling_rogue,2,3,3
71,16,wc_u_halfling_warrior,2,2,4
71,16,wc_u_human_guardian,2,2,2
71,16,wc_u_orc_mage,1,0,9
71,16,wc_u_orc_warrior,2,5,3
71,17,wc_u_dragonkin_guardian,1,2,1
71,17,wc_u_dwarf_guardian,2,3,6
71,17,wc_u_dwarf_warrior,2,0,4
71,17,wc_u_halfling_ranger,2,5,4
71,17,wc_u_halfling_warrior,2,2,4
71,17,wc_u_human_guardian,2,2,2
71,17,wc_u_human_mage,2,0,18
71,17,wc_u_orc_guardian,2,2,10
71,17,wc_u_orc_warrior,2,5,5
71,17,wc_u_dwarf_warrior,1,0,7
71,17,wc_u_elf_rogue,1,4,3
71,17,wc_u_halfling_mage,2,0,3
71,17,wc_u_halfling_ranger,2,5,2
71,17,wc_u_halfling_warrior,2,2,3
71,17,wc_u_human_guardian,2,2,1
71,17,wc_u_orc_mage,1,0,3
71,17,wc_u_orc_rogue,1,4,1
71,17,wc_u_orc_warrior,2,5,3
71,17,wc_u_dragonkin_rogue,1,0,1
71,17,wc_u_dwarf_guardian,2,3,3
71,17,wc_u_dwarf_warrior,1,0,3
71,17,wc_u_dwarf_warrior,2,0,4
71,17,wc_u_elf_ranger,2,4,1
71,17,wc_u_halfling_warrior,2,2,3
71,17,wc_u_human_guardian,2,2,2
71,17,wc_u_orc_guardian,1,2,3
71,17,wc_u_orc_mage,1,0,9
71,17,wc_u_orc_rogue,2,4,1
71,17,wc_u_orc_warrior,2,5,4
71,17,wc_u_dwarf_guardian,2,3,7
71,17,wc_u_dwarf_warrior,1,0,1
71,17,wc_u_elf_mage,2,0,4
71,17,wc_u_elf_mage,2,3,4
71,17,wc_u_elf_ranger,2,4,3
71,17,wc_u_elf_rogue,2,4,2
71,17,wc_u_halfling_rogue,2,3,2
71,17,wc_u_halfling_warrior,2,2,5
71,17,wc_u_human_guardian,2,2,9
71,17,wc_u_human_warrior,1,0,1
71,17,wc_u_orc_guardian,1,2,4
71,17,wc_u_orc_warrior,2,5,3
71,18,wc_u_dwarf_guardian,2,3,3
71,18,wc_u_dwarf_warrior,2,0,4
71,18,wc_u_elf_mage,2,0,3
71,18,wc_u_elf_mage,2,3,3
71,18,wc_u_elf_ranger,2,4,2
71,18,wc_u_elf_rogue,2,4,1
71,18,wc_u_halfling_ranger,2,5,4
71,18,wc_u_human_guardian,2,2,3
71,18,wc_u_human_mage,2,0,5
71,18,wc_u_human_warrior,1,0,1
71,18,wc_u_orc_guardian,1,2,2
71,18,wc_u_orc_guardian,2,2,10
71,18,wc_u_orc_warrior,2,5,2
71,18,wc_u_dwarf_guardian,2,3,4
71,18,wc_u_dwarf_warrior,2,0,5
71,18,wc_u_elf_ranger,2,4,2
71,18,wc_u_elf_rogue,1,4,3
71,18,wc_u_halfling_warrior,2,2,6
71,18,wc_u_human_guardian,2,2,5
71,18,wc_u_orc_warrior,2,5,4
71,18,wc_u_dragonkin_guardian,1,2,3
71,18,wc_u_dwarf_guardian,2,3,2
71,18,wc_u_dwarf_warrior,1,0,2
71,18,wc_u_halfling_mage,2,0,5
71,18,wc_u_halfling_ranger,2,5,3
71,18,wc_u_halfling_warrior,2,2,2
71,18,wc_u_human_guardian,2,2,3
71,18,wc_u_human_mage,2,0,5
71,18,wc_u_orc_mage,1,0,9
71,18,wc_u_orc_warrior,2,5,3
71,18,wc_u_dwarf_guardian,2,3,4
71,18,wc_u_dwarf_warrior,1,0,7
71,18,wc_u_halfling_rogue,2,3,4
71,18,wc_u_halfling_warrior,2,2,1
71,18,wc_u_human_guardian,2,2,2
71,18,wc_u_orc_guardian,1,2,3
71,18,wc_u_orc_mage,1,0,7
71,18,wc_u_orc_rogue,2,4,2
71,18,wc_u_orc_warrior,2,5,5
71,19,wc_u_dwarf_guardian,2,3,4
71,19,wc_u_dwarf_warrior,1,0,4
71,19,wc_u_dwarf_warrior,2,0,6
71,19,wc_u_elf_rogue,1,4,1
71,19,wc_u_halfling_ranger,2,5,2
71,19,wc_u_halfling_warrior,2,2,2
71,19,wc_u_human_guardian,2,2,2
71,19,wc_u_human_mage,2,0,4
71,19,wc_u_orc_guardian,2,2,5
71,19,wc_u_orc_warrior,2,5,3
71,19,wc_u_dragonkin_guardian,1,2,1
71,19,wc_u_dwarf_guardian,2,3,13
71,19,wc_u_dwarf_warrior,1,0,5
71,19,wc_u_halfling_rogue,2,3,2
71,19,wc_u_halfling_warrior,2,2,6
71,19,wc_u_human_guardian,2,2,7
71,19,wc_u_human_mage,2,0,8
71,19,wc_u_orc_warrior,2,5,4
71,19,wc_u_dragonkin_rogue,1,0,2
71,19,wc_u_dwarf_warrior,1,0,4
71,19,wc_u_elf_mage,2,0,3
71,19,wc_u_elf_mage,2,3,3
71,19,wc_u_elf_ranger,2,4,1
71,19,wc_u_elf_rogue,2,4,1
71,19,wc_u_human_guardian,2,2,5
71,19,wc_u_human_warrior,1,0,1
71,19,wc_u_orc_guardian,1,2,5
71,19,wc_u_orc_mage,1,0,6
71,19,wc_u_orc_rogue,2,4,2
71,19,wc_u_orc_warrior,2,5,4
71,19,wc_u_dwarf_guardian,2,3,2
71,19,wc_u_dwarf_warrior,2,0,2
71,19,wc_u_elf_ranger,2,4,1
71,19,wc_u_halfling_mage,2,0,6
71,19,wc_u_halfling_ranger,2,5,2
71,19,wc_u_halfling_warrior,2,2,1
71,19,wc_u_human_guardian,2,2,1
71,19,wc_u_orc_mage,1,0,9
71,19,wc_u_orc_warrior,2,5,4
71,20,wc_n_stoneback,1,2,2
71,20,wc_n_warden,1,0,5
71,20,wc_u_dwarf_guardian,2,3,3
71,20,wc_u_dwarf_warrior,2,0,1
71,20,wc_u_halfling_ranger,2,5,4
71,20,wc_u_human_mage,2,0,2
71,20,wc_u_orc_guardian,2,2,6
71,20,wc_u_orc_warrior,2,5,1
71,20,wc_n_stoneback,1,2,3
71,20,wc_n_warden,1,0,7
71,20,wc_u_dragonkin_guardian,1,2,1
71,20,wc_u_dwarf_guardian,2,3,3
71,20,wc_u_halfling_warrior,2,2,2
71,20,wc_u_human_guardian,2,2,1
71,20,wc_u_human_mage,2,0,4
71,20,wc_u_orc_warrior,2,5,2
71,20,wc_n_stoneback,1,2,3
71,20,wc_n_warden,1,0,4
71,20,wc_u_dragonkin_rogue,1,0,1
71,20,wc_u_dwarf_warrior,1,0,1
71,20,wc_u_orc_guardian,1,2,5
71,20,wc_u_orc_mage,1,0,4
71,20,wc_u_orc_rogue,2,4,1
71,20,wc_u_orc_warrior,2,5,2
71,20,wc_n_stoneback,1,2,1
71,20,wc_n_warden,1,0,6
71,20,wc_u_dwarf_guardian,2,3,2
71,20,wc_u_dwarf_warrior,2,0,2
71,20,wc_u_elf_ranger,2,4,1
71,20,wc_u_human_guardian,2,2,2
71,20,wc_u_orc_warrior,2,5,3
71,20,wc_n_stoneback,1,2,3
71,20,wc_n_warden,1,0,6
71,20,wc_u_dwarf_guardian,2,3,3
71,20,wc_u_dwarf_warrior,1,0,1
71,20,wc_u_halfling_rogue,2,3,2
71,20,wc_u_halfling_warrior,2,2,1
71,20,wc_u_human_guardian,2,2,3
71,20,wc_u_orc_warrior,2,5,1
71,21,wc_u_dragonkin_guardian,1,2,1
71,21,wc_u_dwarf_guardian,2,3,3
71,21,wc_u_dwarf_warrior,1,0,2
71,21,wc_u_halfling_warrior,2,2,3
71,21,wc_u_human_guardian,2,2,2
71,21,wc_u_human_mage,2,0,5
71,21,wc_u_orc_guardian,1,2,2
71,21,wc_u_orc_mage,1,0,9
71,21,wc_u_orc_rogue,2,4,1
71,21,wc_u_orc_warrior,2,5,5
71,21,wc_u_dragonkin_guardian,1,2,1
71,21,wc_u_dwarf_guardian,2,3,7
71,21,wc_u_dwarf_warrior,2,0,4
71,21,wc_u_halfling_ranger,2,5,4
71,21,wc_u_halfling_warrior,2,2,1
71,21,wc_u_human_guardian,2,2,2
71,21,wc_u_human_mage,2,0,13
71,21,wc_u_orc_guardian,2,2,9
71,21,wc_u_orc_warrior,2,5,8
71,21,wc_u_dwarf_guardian,2,3,9
71,21,wc_u_dwarf_warrior,1,0,3
71,21,wc_u_dwarf_warrior,2,0,5
71,21,wc_u_elf_ranger,2,4,2
71,21,wc_u_halfling_rogue,2,3,4
71,21,wc_u_halfling_warrior,2,2,1
71,21,wc_u_human_guardian,2,2,4
71,21,wc_u_orc_warrior,2,5,8
71,22,wc_u_dwarf_guardian,2,3,8
71,22,wc_u_dwarf_warrior,1,0,5
71,22,wc_u_dwarf_warrior,2,0,6
71,22,wc_u_halfling_ranger,2,5,3
71,22,wc_u_halfling_rogue,2,3,2
71,22,wc_u_halfling_warrior,2,2,2
71,22,wc_u_human_guardian,2,2,3
71,22,wc_u_human_mage,2,0,5
71,22,wc_u_orc_guardian,2,2,3
71,22,wc_u_orc_warrior,2,5,4
71,22,wc_u_dragonkin_rogue,1,0,1
71,22,wc_u_dwarf_guardian,2,3,2
71,22,wc_u_dwarf_warrior,1,0,6
71,22,wc_u_dwarf_warrior,2,0,4
71,22,wc_u_elf_ranger,2,4,1
71,22,wc_u_human_guardian,2,2,2
71,22,wc_u_orc_guardian,1,2,3
71,22,wc_u_orc_mage,1,0,6
71,22,wc_u_orc_rogue,2,4,1
71,22,wc_u_orc_warrior,2,5,5
71,23,wc_u_dwarf_guardian,2,3,5
71,23,wc_u_dwarf_warrior,2,0,9
71,23,wc_u_elf_ranger,2,4,3
71,23,wc_u_halfling_ranger,2,5,4
71,23,wc_u_human_guardian,2,2,1
71,23,wc_u_human_mage,2,0,9
71,23,wc_u_orc_guardian,2,2,3
71,23,wc_u_orc_warrior,2,5,6
71,24,wc_u_dwarf_guardian,2,3,7
71,24,wc_u_dwarf_warrior,2,0,7
71,24,wc_u_elf_ranger,2,4,1
71,24,wc_u_halfling_ranger,2,5,4
71,24,wc_u_human_guardian,2,2,2
71,24,wc_u_human_mage,2,0,5
71,24,wc_u_orc_guardian,2,2,4
71,24,wc_u_orc_warrior,2,5,10
71,25,wc_n_prowler,1,4,3
71,25,wc_n_sentinel,1,3,3
71,25,wc_n_stoneback,1,2,1
71,25,wc_n_wisp,1,0,3
71,25,wc_u_dwarf_guardian,2,3,3
71,25,wc_u_dwarf_warrior,2,0,3
71,25,wc_u_halfling_ranger,2,5,1
71,25,wc_u_human_mage,2,0,5
71,25,wc_u_orc_guardian,2,2,3
71,25,wc_u_orc_warrior,2,5,3
71,25,wc_n_prowler,1,4,6
71,25,wc_n_sentinel,1,3,6
71,25,wc_n_stoneback,1,2,1
71,25,wc_n_wisp,1,0,3
71,25,wc_u_dwarf_guardian,2,3,4
71,25,wc_u_dwarf_warrior,2,0,2
71,25,wc_u_elf_ranger,2,4,1
71,25,wc_u_human_guardian,2,2,3
71,25,wc_u_orc_warrior,2,5,3
71,26,wc_u_dwarf_guardian,2,3,6
71,26,wc_u_dwarf_warrior,2,0,13
71,26,wc_u_elf_ranger,2,4,3
71,26,wc_u_halfling_ranger,2,5,4
71,26,wc_u_human_guardian,2,2,1
71,26,wc_u_human_mage,2,0,7
71,26,wc_u_orc_guardian,2,2,3
71,26,wc_u_orc_warrior,2,5,7
71,27,wc_u_dwarf_guardian,2,3,8
71,27,wc_u_dwarf_warrior,2,0,9
71,27,wc_u_elf_ranger,2,4,2
71,27,wc_u_halfling_ranger,2,5,4
71,27,wc_u_human_guardian,2,2,3
71,27,wc_u_human_mage,2,0,6
71,27,wc_u_orc_guardian,2,2,11
71,27,wc_u_orc_warrior,2,5,6
71,28,wc_u_dwarf_guardian,2,3,5
71,28,wc_u_dwarf_warrior,2,0,10
71,28,wc_u_elf_ranger,2,4,2
71,28,wc_u_halfling_ranger,2,5,3
71,28,wc_u_human_guardian,2,2,1
71,28,wc_u_human_mage,2,0,9
71,28,wc_u_orc_guardian,2,2,3
71,28,wc_u_orc_warrior,2,5,8
72,1,wc_u_dwarf_ranger,1,0,1
72,1,wc_u_elf_ranger,1,4,1
72,1,wc_u_halfling_warrior,1,2,1
72,1,wc_u_dwarf_guardian,1,3,1
72,1,wc_u_human_guardian,1,2,1
72,1,wc_u_elf_ranger,1,4,1
72,1,wc_u_halfling_warrior,1,2,1
72,1,wc_u_elf_ranger,1,4,1
72,1,wc_u_orc_rogue,1,4,1
72,1,wc_u_dwarf_guardian,1,3,1
72,1,wc_u_halfling_warrior,1,2,2
72,1,wc_u_human_priest,1,1,1
72,1,wc_u_elf_priest,1,5,3
72,1,wc_u_human_guardian,1,2,1
72,1,wc_u_human_guardian,2,2,1
72,1,wc_u_dwarf_guardian,1,3,1
72,1,wc_u_human_guardian,1,2,1
72,1,wc_u_orc_guardian,1,2,2
72,2,wc_u_dragonkin_ranger,1,0,1
72,2,wc_u_dwarf_ranger,1,0,1
72,2,wc_u_orc_warrior,1,5,1
72,2,wc_u_dwarf_guardian,1,3,1
72,2,wc_u_dwarf_warrior,1,0,1
72,2,wc_u_halfling_rogue,1,3,1
72,2,wc_u_halfling_warrior,1,2,1
72,2,wc_u_dwarf_warrior,1,0,1
72,2,wc_u_human_guardian,1,2,1
72,2,wc_u_dwarf_guardian,1,3,1
72,2,wc_u_halfling_warrior,1,2,1
72,2,wc_u_orc_rogue,1,4,1
72,2,wc_u_orc_warrior,1,5,1
72,2,wc_u_halfling_warrior,1,2,1
72,2,wc_u_orc_mage,1,0,1
72,2,wc_u_human_guardian,1,2,2
72,2,wc_u_human_guardian,2,2,1
72,2,wc_u_dragonkin_guardian,1,2,1
72,2,wc_u_human_guardian,1,2,1
72,2,wc_u_orc_guardian,1,2,2
72,3,wc_n_wisp,1,0,1
72,3,wc_u_dwarf_warrior,1,0,1
72,3,wc_u_human_guardian,1,2,1
72,3,wc_u_orc_guardian,1,2,2
72,3,wc_u_orc_warrior,1,5,1
72,3,wc_n_wisp,1,0,1
72,3,wc_u_dwarf_warrior,1,0,1
72,3,wc_u_halfling_warrior,1,2,1
72,3,wc_u_human_warrior,1,0,1
72,3,wc_n_wisp,1,0,1
72,3,wc_u_dragonkin_guardian,1,2,1
72,3,wc_u_dwarf_guardian,1,3,1
72,3,wc_u_dwarf_warrior,1,0,1
72,3,wc_u_human_guardian,1,2,1
72,3,wc_n_wisp,1,0,1
72,3,wc_u_elf_rogue,1,4,1
72,3,wc_u_halfling_warrior,1,2,1
72,3,wc_u_human_guardian,1,2,1
72,3,wc_n_wisp,1,0,1
72,3,wc_u_dwarf_warrior,1,0,1
72,3,wc_u_orc_rogue,1,4,1
72,3,wc_u_orc_warrior,1,5,1
72,3,wc_n_wisp,1,0,1
72,3,wc_u_orc_warrior,1,5,1
72,3,wc_n_wisp,1,0,1
72,3,wc_u_halfling_rogue,1,3,1
72,3,wc_u_human_guardian,1,2,2
72,3,wc_u_human_guardian,2,2,1
72,3,wc_u_orc_guardian,1,2,1
72,3,wc_n_wisp,1,0,1
72,3,wc_u_dragonkin_guardian,1,2,1
72,3,wc_u_dwarf_guardian,2,3,1
72,3,wc_u_human_guardian,1,2,1
72,3,wc_u_orc_guardian,1,2,2
72,3,wc_u_orc_rogue,1,4,1
72,4,wc_u_dragonkin_guardian,1,2,4
72,4,wc_u_dwarf_guardian,1,3,3
72,4,wc_u_dwarf_ranger,1,0,6
72,4,wc_u_dwarf_warrior,1,0,11
72,4,wc_u_human_guardian,1,2,10
72,4,wc_u_orc_guardian,1,2,11
72,4,wc_u_orc_warrior,1,5,1
72,4,wc_u_dwarf_guardian,1,3,2
72,4,wc_u_dwarf_ranger,1,0,3
72,4,wc_u_dwarf_warrior,1,0,16
72,4,wc_u_orc_mage,1,0,7
72,4,wc_u_orc_rogue,1,4,1
72,4,wc_u_orc_warrior,2,5,1
72,4,wc_u_dragonkin_guardian,1,2,4
72,4,wc_u_dwarf_guardian,2,3,13
72,4,wc_u_dwarf_warrior,1,0,9
72,4,wc_u_elf_rogue,1,4,3
72,4,wc_u_human_guardian,1,2,7
72,4,wc_u_orc_guardian,1,2,6
72,4,wc_u_orc_rogue,1,4,2
72,4,wc_u_orc_warrior,1,5,4
72,4,wc_u_dwarf_ranger,1,0,6
72,4,wc_u_elf_ranger,2,4,3
72,4,wc_u_halfling_warrior,2,2,2
72,4,wc_u_human_guardian,1,2,4
72,4,wc_u_human_guardian,2,2,4
